id,1.BT,1.PS,10.BT,10.PS,11.BT,11.PS,12.BT,12.PS,13.BT,13.PS,14.BT,14.PS,15.BT,15.PS,2.BT,2.PS,3.BT,3.PS,4.BT,4.PS,5.BT,5.PS,6.BT,6.PS,7.BT,7.PS,8.BT,8.PS,9.BT
LizaZoop_000522821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,0
LizaZoop_000530228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,4,0
LizaZoop_000530698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000533256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000536691,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
LizaZoop_000540015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2,0,0,0,10,19,0
LizaZoop_000540367,0,0,0,0,0,0,0,4,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000545928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LizaZoop_000548128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,14
LizaZoop_000549969,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000553809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,202,5,1,1,1,0,0,0,0
LizaZoop_000553832,0,0,0,0,0,0,0,0,94,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LizaZoop_000554459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0,0
LizaZoop_000556269,0,0,0,11,0,0,0,0,53,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,435,376,1
LizaZoop_000562659,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0
LizaZoop_000575953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LizaZoop_000576344,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,6,2,0,0,0
LizaZoop_000580173,0,0,4,0,0,0,1,0,0,0,11,13,0,0,0,1,0,0,0,0,0,0,0,0,66,78,0,0,0
LizaZoop_000584448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,0
LizaZoop_000591693,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
LizaZoop_000594812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,7,0
LizaZoop_000599890,0,0,65,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LizaZoop_000604604,4,23,0,0,6,3,0,0,3,2,15,34,0,0,0,0,3,1,2,1,0,5,1,7,34,19,0,0,0
LizaZoop_000612926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000617231,0,0,0,0,0,0,1,0,0,0,10,3,7,0,0,0,0,0,0,0,4,3,0,0,201,51,23,11,2
LizaZoop_000617463,0,0,0,0,0,0,0,1,0,0,29,32,0,0,0,0,0,0,0,0,1,1,0,0,63,20,34,31,0
LizaZoop_000617467,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LizaZoop_000618529,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0
LizaZoop_000635565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,73,0,0,1,0,0,0,1,0,0
LizaZoop_000635573,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0
LizaZoop_000635574,0,0,1,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,1,0,0,0,0
LizaZoop_000635638,0,0,4,65,0,0,155,155,4,0,0,0,41,66,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
LizaZoop_000635644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
LizaZoop_000635656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
LizaZoop_000635676,0,0,0,0,0,0,11,38,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0
LizaZoop_000635677,2,1,0,0,4,0,0,1,77,42,0,0,0,0,0,0,0,0,5,1,0,0,5,1,0,0,0,0,0
LizaZoop_000635696,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
LizaZoop_000635714,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
LizaZoop_000635718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
LizaZoop_000635743,0,0,0,0,0,0,61,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000635854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0
LizaZoop_000635855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000635886,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
LizaZoop_000635889,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LizaZoop_000635904,0,0,0,1,0,0,40,0,23,0,45,28,106,39,0,0,0,0,0,0,0,0,0,1,14,9,0,0,0
LizaZoop_000635940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
LizaZoop_000635950,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
LizaZoop_000636052,4,6,5,5,1,0,0,3,1,0,0,0,17,5,5,8,0,0,4,7,5,2,0,1,18,11,7,0,0
LizaZoop_000636177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
LizaZoop_000636371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000636507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
LizaZoop_000636637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000636657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
LizaZoop_000637048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000637064,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
LizaZoop_000637069,0,0,0,0,0,0,0,0,1,2,7,6,10,7,0,0,0,0,1,0,0,0,0,0,30,30,2,0,0
LizaZoop_000640937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
LizaZoop_000641397,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000641643,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
LizaZoop_000641866,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,2,0,0,0,0,25,21,1,0,0
LizaZoop_000646043,0,0,0,0,0,0,31,8,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LizaZoop_000653404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000654176,9,12,0,1,0,0,0,0,0,0,140,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128
LizaZoop_000655136,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000659215,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000659861,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
LizaZoop_000660552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000664763,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000666752,0,0,0,0,0,0,0,0,0,0,2,0,18,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000667826,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000670708,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,1,0,0,0,0,0,0,0,3,1,32,279,0
LizaZoop_000672137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000672607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
LizaZoop_000673227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LizaZoop_000678659,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LizaZoop_000679111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
LizaZoop_000679880,0,0,1,0,0,0,0,0,1,0,44,20,2,0,0,0,0,1,2,0,0,0,0,0,8,3,1,0,1
LizaZoop_000685926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LizaZoop_000686935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LizaZoop_000686972,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0
LizaZoop_000687011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0
LizaZoop_000687050,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
LizaZoop_000687087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687109,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687198,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000687829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
LizaZoop_000687970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000688341,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,3,0
LizaZoop_000688795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000690936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000692834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000695346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000697599,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000714328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
LizaZoop_000720002,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LizaZoop_000720462,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000726751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000728519,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LizaZoop_000731964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
LizaZoop_000733192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000735538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000736009,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LizaZoop_000740167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000742913,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
LizaZoop_000749699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LizaZoop_000749957,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LizaZoop_000760675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LizaZoop_000764525,1,0,1,0,2,0,1,0,0,0,211,322,0,0,0,0,0,0,1,0,0,0,0,0,68,46,22,29,0
LizaZoop_000765472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
LizaZoop_000769003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000772823,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000774441,0,0,0,0,0,0,0,0,0,2,0,0,30,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LizaZoop_000779355,0,0,0,0,0,0,0,7,0,5,0,0,51,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LizaZoop_000781157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000784965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LizaZoop_000786976,0,0,0,0,4,2,0,0,3,2,1,1,0,0,0,0,0,1,9,10,1,2,0,0,0,0,7,15,0
LizaZoop_000789475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,4,2,0,0,0,0,0,0,0,0,0
LizaZoop_000790882,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
LizaZoop_000797304,0,0,0,0,9,33,0,0,0,0,7,11,0,0,0,0,3,0,0,0,0,0,0,0,16,23,1,0,50
LizaZoop_000797766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000797976,0,0,3,5,0,0,7,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000800793,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000810769,0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000824654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
LizaZoop_000824695,0,0,4,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0
LizaZoop_000825229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000826173,0,0,0,0,0,0,0,0,0,0,21,16,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0,1
LizaZoop_000826387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000832539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,88,0,6,1
LizaZoop_000833770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,93,0
LizaZoop_000833782,0,0,0,0,0,1,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,10,13,52,57,0
LizaZoop_000833791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0
LizaZoop_000833795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0
LizaZoop_000833803,0,0,0,0,0,0,0,0,1,0,100,144,1,1,1,1,0,0,0,0,0,0,2,1,1,7,226,164,0
LizaZoop_000833818,0,0,0,0,0,0,0,0,0,0,4,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0
LizaZoop_000833819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
LizaZoop_000833824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,81,0
LizaZoop_000833832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0
LizaZoop_000833842,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,6,24,10,0
LizaZoop_000833859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0
LizaZoop_000833873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0
LizaZoop_000833875,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,4,6,0,0,0,0,18,36,2,1,1
LizaZoop_000833884,0,0,0,0,0,0,0,0,0,0,35,43,2,0,0,0,0,0,0,0,0,0,0,0,8,9,7,3,0
LizaZoop_000833891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LizaZoop_000833899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0
LizaZoop_000833923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,31,0
LizaZoop_000833925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LizaZoop_000833941,0,1,21,198,4,98,40,271,19,145,17,79,83,211,0,0,0,3,0,0,0,1,0,0,0,6,11,46,211
LizaZoop_000833942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0
LizaZoop_000833972,1,2,0,0,0,0,0,0,14,83,0,0,22,25,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
LizaZoop_000834038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,81,0
LizaZoop_000834040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0
LizaZoop_000834042,0,0,0,0,0,0,0,0,0,4,16,16,0,0,0,0,0,0,0,0,1,2,0,0,39,20,11,19,0
LizaZoop_000834049,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
LizaZoop_000834278,0,0,1,0,0,0,1,1,5,3,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
LizaZoop_000834300,0,0,0,0,1,0,0,0,0,0,28,164,0,0,0,0,1,2,0,0,1,0,0,0,10,17,0,18,0
LizaZoop_000834304,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,0
LizaZoop_000834313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,37,0
LizaZoop_000834357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
LizaZoop_000834510,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0
LizaZoop_000834658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000834793,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LizaZoop_000835031,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
LizaZoop_000835161,0,0,0,0,0,0,0,0,0,0,48,61,0,0,0,0,0,0,0,0,1,0,0,1,14,9,8,11,0
LizaZoop_000836055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0
LizaZoop_000841355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,0
LizaZoop_000847491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0
LizaZoop_000849827,5,2,0,0,0,0,1,0,1,1,509,480,1,1,0,0,0,1,1,0,0,1,0,0,16,12,22,23,12
LizaZoop_000852137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
LizaZoop_000852380,0,0,0,0,0,0,2,0,0,0,73,63,1,0,0,0,0,0,0,0,0,0,0,0,68,38,6,0,0
LizaZoop_000861556,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LizaZoop_000863672,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
LizaZoop_000863750,0,0,1,0,0,0,0,0,0,0,139,96,0,0,0,0,0,0,0,0,0,0,0,0,24,14,4,3,0
LizaZoop_000863904,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,90,3,8,0
LizaZoop_000864002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
LizaZoop_000864025,0,0,12,49,0,8,0,0,5,52,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,52,0
LizaZoop_000864059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LizaZoop_000864266,0,0,0,0,0,0,0,0,1,0,19,14,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0
LizaZoop_000864315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LizaZoop_000864430,0,0,0,0,0,0,0,0,6,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
LizaZoop_000864494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,6,15,0
LizaZoop_000864585,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
LizaZoop_000864602,0,0,0,0,0,0,0,0,1,0,110,137,0,0,1,0,0,0,0,0,0,0,0,0,33,43,0,1,0
LizaZoop_000864618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
LizaZoop_000864799,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
LizaZoop_000864830,0,0,0,13,0,0,1,1,1,3,16,44,0,11,0,0,0,0,0,0,0,0,0,2,2,13,7,41,0
LizaZoop_000864916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0
LizaZoop_000865297,0,1,0,0,2,2,1,0,1,0,38,24,0,0,0,0,1,1,1,1,0,0,0,1,522,709,9,7,1
LizaZoop_000867138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
LizaZoop_000868628,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LizaZoop_000869735,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LizaZoop_000869972,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LizaZoop_000872288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
LizaZoop_000873685,0,0,0,0,0,0,0,0,0,0,36,28,0,0,0,0,0,0,0,0,0,0,0,0,20,17,3,3,0
LizaZoop_000874863,0,0,0,1,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,14,11,1,3,0
LizaZoop_000876573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LizaZoop_000880758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
