id,sample_10_381,sample_15_385,sample_17_385,sample_20_390,sample_22_390,sample_25_396,sample_27_396,sample_2_369,sample_31_398,sample_32_398,sample_33_,sample_34_398,sample_36_401,sample_37_400,sample_38_401,sample_39_400,sample_42_414,sample_43_414,sample_47_416,sample_48_416,sample_52_418,sample_54_418,sample_56_420,sample_59_420,sample_5_369,sample_62_424,sample_64_424,sample_8_381,sample_BL1,sample_BL2
JI01_000116278,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116311,0,0,1,6,0,0,8,0,3,0,4,0,0,0,15,50,1,0,0,0,0,6,0,0,0,0,0,0,0,0
JI01_000116460,1,0,0,17,0,1,1,0,0,0,9,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116517,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116529,0,0,0,19,1,1,6,0,0,0,11,0,0,0,6,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0
JI01_000116593,0,0,0,4,2,0,8,0,0,0,0,0,33,7,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116739,0,0,0,21,10,3,1,0,0,0,2,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116885,0,1,0,12,0,0,1,0,1,0,4,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000116909,0,0,0,2,0,0,0,0,2,3,0,0,5,2,0,4,22,1,4,2,0,3,0,4,0,0,0,0,0,0
JI01_000117029,0,0,0,8,0,0,4,0,0,0,0,0,1,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117096,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117306,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117549,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117585,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117645,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000117711,0,0,0,4,3,3,4,0,6,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
JI01_000118087,0,0,0,9,0,0,5,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118288,0,0,0,6,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118305,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118309,0,0,0,44,0,0,7,0,4,0,8,11,0,0,15,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118342,1,2,0,26,10,0,0,0,1,9,0,0,46,7,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000118404,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118708,0,0,0,4,0,0,1,0,0,1,14,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000118899,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
JI01_000119034,0,14,0,24,7,0,15,0,0,0,4,0,11,8,21,23,2,1,0,2,1,0,0,0,0,0,0,0,0,0
JI01_000119141,0,0,0,11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JI01_000119324,0,0,0,12,2,1,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000119805,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000119833,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000119976,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000120312,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000120501,1,0,0,4,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
JI01_000120897,0,0,0,25,42,335,187,11,618,370,154,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JI01_000121191,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000121371,0,0,0,5,0,6,0,0,7,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000121405,0,0,0,4,3,13,16,0,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000121613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000121778,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122009,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122156,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122192,0,0,0,4,1,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122200,0,0,0,17,84,551,314,26,2373,2979,1307,103,383,180,49,57,0,0,0,0,0,0,5,0,0,0,0,0,0,0
JI01_000122210,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
JI01_000122212,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122290,0,0,0,2,0,0,0,0,0,10,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122395,0,0,0,4,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000122496,0,0,0,9,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000122799,0,0,13,64,4,5,25,0,3,0,61,0,12,7,25,59,8,15,0,0,0,1,0,0,0,0,0,11,0,0
JI01_000123532,0,6,1,22,4,5,3,6,0,14,1,5,6,0,0,3,1,0,17,3,21,11,9,18,2,3,5,0,0,0
JI01_000123742,0,8,9,27,2,0,7,0,0,5,18,8,9,3,13,25,4,4,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000123948,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000123984,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000124127,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000124171,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000124226,2,19,79,32,6,2,4,0,5,21,65,0,102,14,237,259,47,5,0,4,5,11,0,0,0,1,0,1,0,0
JI01_000124431,0,0,0,6,0,0,1,0,2,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000124459,0,1,2,31,1,2,15,0,2,0,22,7,15,5,34,43,5,0,0,2,0,0,0,4,0,1,2,0,0,0
JI01_000124533,0,0,0,10,1,1,2,0,1,3,1,0,7,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000124583,0,0,0,12,1,0,4,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000125012,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000125060,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000125953,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000125954,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000126270,0,0,0,9,0,0,2,0,0,0,0,0,9,0,8,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000126377,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000126946,0,0,0,4,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000127534,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000127542,0,0,0,9,14,0,0,0,0,0,0,0,91,28,52,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000127606,0,0,1,18,0,0,4,0,0,0,6,0,13,1,22,20,7,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000127792,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000127851,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JI01_000127855,0,0,0,2,10,24,2,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000128044,0,0,0,3,5,13,29,3,27,0,0,0,0,2,49,48,8,5,2,0,19,10,0,0,0,6,0,0,0,0
JI01_000128411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000128629,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000128643,0,0,0,8,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000128810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
JI01_000128822,0,0,0,1,19,6,35,0,0,45,0,0,4,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000129075,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
JI01_000130099,0,0,1,8,7,1,1,0,8,9,3,0,9,7,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000130172,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000130189,0,3,0,4,13,0,1,0,0,2,4,0,49,13,22,11,115,10,3,30,0,12,1,1,0,0,0,1,0,0
JI01_000130690,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000130692,0,0,0,13,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000130895,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000131271,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000131291,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0
JI01_000131432,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000131484,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000131556,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000131856,0,0,0,6,1,1,4,0,0,19,8,0,3,2,13,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JI01_000132185,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000132576,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000132803,1,0,14,26,0,2,21,0,0,0,17,0,4,2,3,14,7,1,0,0,0,3,0,0,0,3,6,0,0,0
JI01_000133585,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000133947,0,0,0,8,17,31,5,0,18,18,5,0,1,0,0,0,4,0,5,1,0,0,0,0,0,0,0,10,0,0
JI01_000134467,0,0,0,4,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000134889,0,0,0,4,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000135032,0,0,0,4,0,1,5,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000136209,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000136456,0,0,0,8,4,2,5,0,0,15,6,0,0,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000136576,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
JI01_000137050,2,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
JI01_000137286,0,0,0,6,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000137428,1,0,0,5,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000137586,0,0,0,11,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000137667,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000138650,0,5,14,142,2,3,54,0,2,26,130,6,6,5,36,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000139111,0,0,0,8,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000139314,0,0,0,3,7,0,12,0,0,0,1,0,2,2,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0
JI01_000139357,0,0,0,5,0,0,3,0,0,0,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000139401,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000139663,23,0,0,26,54,215,164,0,252,462,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000139691,1,0,0,9,0,0,3,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000140279,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000140664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000141111,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000141798,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
JI01_000142011,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000142450,0,0,0,3,0,0,59,0,0,0,12,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000142523,0,17,0,4,12,1,4,19,3,0,0,0,6,3,0,0,9,0,3,1,12,18,3,18,0,17,1,0,0,0
JI01_000143140,0,0,0,2,6,0,0,5,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000143682,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000143740,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000143941,0,0,5,6,0,0,4,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000144476,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0
JI01_000145382,0,0,0,5,2,0,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000145692,0,0,0,5,0,0,1,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000146657,4,2,11,19,0,0,14,0,0,0,1,0,4,1,23,65,2,1,0,0,0,0,0,1,0,0,0,0,0,0
JI01_000147724,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0
JI01_000147872,0,1,1,15,0,0,4,0,5,0,6,0,1,0,5,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0
JI01_000149006,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000149208,0,0,0,13,4,4,8,0,0,5,45,0,12,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000149356,0,0,0,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000149590,0,0,0,17,0,0,0,0,0,0,9,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000150052,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0
JI01_000150207,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000151419,0,0,0,3,0,0,1,0,0,0,4,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000154033,0,0,0,3,2,0,0,0,0,0,8,0,11,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000154171,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000155349,0,0,0,0,29,201,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000156354,0,1,0,0,16,0,0,8,1,3,0,0,0,0,0,0,8,0,0,12,6,7,1,0,0,12,2,0,0,0
JI01_000156828,0,0,0,0,4,0,0,0,0,0,0,0,4,29,0,0,17,26,6,51,3,27,0,0,0,0,0,0,0,0
JI01_000157921,0,1,0,0,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
JI01_000159533,0,0,0,0,3,0,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000164098,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
JI01_000164278,0,0,0,5,23,0,0,0,0,0,0,0,0,6,24,17,175,36,14,34,31,18,0,0,0,0,0,0,0,0
JI01_000164437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
JI01_000164848,5,0,0,4,6,0,2,11,8,1,0,0,2,0,0,0,0,1,0,10,6,0,17,1,0,6,4,0,0,0
JI01_000164889,0,0,0,0,2,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000166053,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000168266,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000170086,0,3,0,0,4,0,4,0,0,0,3,0,7,0,6,5,23,9,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000173387,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000175137,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000175373,0,3,2,8,1,1,1,0,0,0,4,0,2,0,10,7,1,3,0,1,0,0,0,0,0,0,3,0,0,0
JI01_000175723,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000175912,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000178148,0,4,0,3,3,13,1,0,12,19,0,0,4,0,0,0,0,2,0,1,3,3,0,0,0,2,0,12,0,0
JI01_000178963,10,0,0,4,9,1,4,0,2,0,0,0,35,5,7,2,10,3,8,0,0,0,0,0,0,0,0,27,0,0
JI01_000182424,0,0,0,1,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000185038,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JI01_000185238,38,30,0,7,61,22,7,93,36,3,2,0,13,7,0,1,27,0,20,45,60,74,57,31,2,67,21,45,0,0
JI01_000186333,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
JI01_000186752,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000187691,0,0,0,0,14,51,10,0,88,80,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000189130,0,0,0,1,7,1,0,0,4,0,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0
JI01_000190086,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000190147,36,16,16,24,66,6,16,0,159,182,140,10,157,67,118,81,149,11,1034,955,347,146,5,0,0,237,81,52,0,0
JI01_000191308,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
JI01_000191553,2,9,5,0,6,4,1,8,9,3,10,0,18,21,3,7,28,1,19,14,26,9,22,4,2,8,5,0,0,0
JI01_000191704,0,0,0,3,7,26,10,0,56,72,73,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000191892,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000194544,0,0,0,0,7,3,0,0,0,0,0,0,22,4,0,0,11,3,0,0,0,0,0,0,0,0,0,10,0,0
JI01_000197588,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000197762,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000198361,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000199416,2,47,5,0,6,0,0,0,5,7,0,0,13,6,4,3,64,7,44,18,20,1,29,20,0,6,0,9,0,0
JI01_000205623,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
JI01_000208141,0,0,0,4,10,0,0,0,0,0,1,0,3,0,3,3,1,0,3,0,0,0,0,0,0,0,0,12,0,0
JI01_000208384,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000209491,0,0,0,0,2,1,0,0,10,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000210982,0,0,0,1,16,0,0,0,438,400,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000212509,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000213053,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JI01_000213706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
JI01_000214023,7,0,0,0,3,14,3,11,1,5,3,0,1,0,0,0,6,0,2,1,2,2,0,0,0,3,0,12,0,0
JI01_000219426,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0
JI01_000222593,0,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000224400,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000225121,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000226337,0,0,0,0,2,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000227920,0,0,0,0,1,0,0,0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000233424,4,0,0,0,0,0,0,2978,0,0,0,0,0,0,0,0,16,1,717,201,275,231,32,1,216,1100,265,24,0,8
JI01_000233876,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,5,0,3,1,0,0,0,5,2,1,0,0
JI01_000233947,6,0,1,0,0,0,1,409,0,0,0,0,0,0,0,0,7,2,4,14,41,50,35,5,93,53,32,6,0,0
JI01_000233967,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
JI01_000234147,2,0,0,0,0,2,0,137,4,0,0,0,0,0,0,0,11,0,11,19,14,44,12,1,50,188,137,0,0,0
JI01_000234240,7,0,0,0,0,3,0,2033,0,0,0,0,0,0,0,0,2,0,307,194,126,25,35,10,159,469,141,3,0,2
JI01_000234365,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
JI01_000234437,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
JI01_000234886,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,4,0,1,0,0
